"natc","codeTerme","codeTermePere","libAbr","libelle","Level"
4619,104619,104618,"V04CA","Tests pour le diabete",4
4620,104620,104619,"V04CA01","Tolbutamide",5
4621,104621,104619,"V04CA02","Glucose",5
4622,104622,104618,"V04CB","Tests pour l'absorption des graisses",4
4623,104623,104622,"V04CB01","Concentrés de vitamine a",5
4624,104624,104618,"V04CC","Tests pour la fonction biliaire",4
4625,104625,104624,"V04CC01","Sorbitol",5
4626,104626,104624,"V04CC02","Magnésium sulfate",5
4627,104627,104624,"V04CC03","Sincalide",5
4628,104628,104624,"V04CC04","Cérulétide",5
4629,104629,104618,"V04CD","Tests pour la fonction hypophysaire",4
4630,104630,104629,"V04CD01","Métyrapone",5
4631,104631,104629,"V04CD03","Sermoreline",5
4632,104632,104629,"V04CD04","Corticolibérine",5
4633,104633,104629,"V04CD05","Somatoréline",5
4634,104634,104618,"V04CE","Tests pour la fonction hepatique",4
4635,104635,104634,"V04CE01","Galactose",5
4636,104636,104634,"V04CE02","Sulfobromophtaléine",5
4637,104637,104618,"V04CF","Diagnostic de la tuberculose",4
4638,104638,104637,"V04CF01","Tuberculine",5
4639,104639,104618,"V04CG","Tests pour la secretion gastrique",4
4640,104640,104639,"V04CG01","Résines échangeuses de cations",5
4641,104641,104639,"V04CG02","Bétazole",5
4642,104642,104639,"V04CG03","Histamine",5
4643,104643,104639,"V04CG04","Pentagastrine",5
4644,104644,104639,"V04CG05","Méthylthioninium chlorure",5
4645,104645,104639,"V04CG30","Caféine et benzoate de sodium",5
4646,104646,104618,"V04CH","Tests pour la fonction renale",4
4647,104647,104646,"V04CH01","Inuline et autres polyfructosans",5
4648,104648,104646,"V04CH02","Carmin indigo",5
4649,104649,104646,"V04CH03","Phénolsulfonephtaléine",5
4650,104650,104646,"V04CH04","Alsactide",5
4651,104651,104646,"V04CH30","Aminohippurique acide",5
4652,104652,104618,"V04CJ","Tests pour la fonction thyroidienne",4
4653,104653,104652,"V04CJ01","Thyrotrophine",5
4654,104654,104652,"V04CJ02","Protiréline",5
4655,104655,104618,"V04CK","Tests pour la fonction pancreatique",4
4656,104656,104655,"V04CK01","Sécrétine",5
4657,104657,104655,"V04CK02","Pancréozymine (cholécystokinine)",5
4658,104658,104655,"V04CK03","Bentiromide",5
4659,104659,104618,"V04CL","Tests pour les affections allergiques",4
4660,104660,104618,"V04CM","Tests pour les troubles de la fertilite",4
4661,104661,104660,"V04CM01","Gonadoréline",5
4662,104662,104618,"V04CX","Autres medicaments pour diagnostic",4
4663,104663,104545,"V06","Nutriments",2
4664,104664,104663,"V06A","Preparations dietetiques pour le traitement de l'oesite",3
4665,104665,104664,"V06AA","Regimes hypocaloriques",4
4666,104666,104663,"V06B","Supplements proteiques",3
4667,104667,104663,"V06C","Preparations pediatriques",3
4668,104668,104667,"V06CA","Nutriments sans phenylalanine",4
4669,104669,104663,"V06D","Autres nutriments",3
4670,104670,104669,"V06DA","Associations d'hydrate de carbone, proteines, mineraux,",4
4671,104671,104669,"V06DB","Associations de lipides, hydrates de carbone, proteines,",4
4672,104672,104669,"V06DC","Hydrates de carbone",4
4673,104673,104672,"V06DC01","Glucose",5
4674,104674,104672,"V06DC02","Fructose",5
4675,104675,104669,"V06DD","Acides amines, associations avec des polypeptides incluses",4
4676,104676,104669,"V06DE","Associations d'acides amines, hydrates de carbone, mineraux",4
4677,104677,104669,"V06DF","Substituts du lait",4
4678,104678,104669,"V06DX","Autres associations de nutriments",4
4679,104679,104545,"V07","Tous autres produits non therapeutiques",2
4680,104680,104679,"V07A","Tous autres produits non therapeutiques",3
4681,104681,104680,"V07AA","Platres",4
4682,104682,104680,"V07AB","Solvants et diluants, solutions d'irrigation incluses",4
4683,104683,104680,"V07AC","Produits auxiliaires pour transfusion sanguine",4
4684,104684,104680,"V07AD","Produits auxiliaires pour tests sanguins",4
4685,104685,104680,"V07AN","Equipement pour incontinence",4
4686,104686,104680,"V07AR","Tests de sensibilite, disques et comprimes",4
4687,104687,104680,"V07AS","Materiels pour stomies",4
4688,104688,104680,"V07AT","Cosmetiques",4
4689,104689,104680,"V07AV","Desinfectants techniques",4
4690,104690,104680,"V07AX","Agents de nettoyage etc...",4
4691,104691,104680,"V07AY","Autres produits auxiliaires non therapeutiques",4
4692,104692,104680,"V07AZ","Produits chimiques et reactifs pour analyse",4
4693,104693,104545,"V08","Produits de contraste",2
4694,104694,104693,"V08A","Produits de contraste iodes",3
4695,104695,104694,"V08AA","Produits de contraste de haute osmolarite, hydrosolubles,",4
4696,104696,104695,"V08AA01","Diatrizoïque acide",5
4697,104697,104695,"V08AA02","Métrizoïque acide",5
4698,104698,104695,"V08AA03","Iodamide",5
4699,104699,104695,"V08AA04","Iotalamique acide",5
4700,104700,104695,"V08AA05","Ioxitalamique acide",5
4701,104701,104695,"V08AA06","Ioglicique acide",5
4702,104702,104695,"V08AA07","Acétrizoïque acide",5
4703,104703,104695,"V08AA08","Iocarmique acide",5
4704,104704,104695,"V08AA09","Méthiodal",5
4705,104705,104695,"V08AA10","Diodone",5
4706,104706,104694,"V08AB","Produits de contraste de basse osmolarite, hydrosolubles,",4
4707,104707,104706,"V08AB01","Métrizamide",5
4708,104708,104706,"V08AB02","Iohexol",5
4709,104709,104706,"V08AB03","Ioxaglique acide",5
4710,104710,104706,"V08AB04","Iopamidol",5
4711,104711,104706,"V08AB05","Iopromide",5
4712,104712,104706,"V08AB06","Iotrolan",5
4713,104713,104706,"V08AB07","Ioversol",5
4714,104714,104706,"V08AB08","Iopentol",5
4715,104715,104706,"V08AB09","Iodixanol",5
4716,104716,104706,"V08AB10","Ioméprol",5
4717,104717,104706,"V08AB11","Iobitridol",5
4718,104718,104694,"V08AC","Produits de contraste hydrosolubles, a tropisme hepatique",4
4719,104719,104718,"V08AC01","Iodoxamique acide",5
4720,104720,104718,"V08AC02","Iotroxique acide",5
4721,104721,104718,"V08AC03","Ioglycamique acide",5
4722,104722,104718,"V08AC04","Adipiodone",5
4723,104723,104718,"V08AC05","Iobenzamique acide",5
4724,104724,104718,"V08AC06","Iopanoïque acide",5
4725,104725,104718,"V08AC07","Iocétamique acide",5
4726,104726,104718,"V08AC08","Sodium iopodate",5
4727,104727,104718,"V08AC09","Tyropanoïque acide",5
4728,104728,104718,"V08AC10","Calcium iopodate",5
4729,104729,104694,"V08AD","Produits de contraste non hydrosolubles",4
4730,104730,104729,"V08AD01","Esters éthyliques d'acides gras iodés",5
4731,104731,104729,"V08AD02","Iopydol",5
4732,104732,104729,"V08AD03","Propyliodone",5
4733,104733,104729,"V08AD04","Iofendylate",5
4734,104734,104693,"V08B","Produits de contraste non iodes",3
4735,104735,104734,"V08BA","Produits de contraste barytes",4
4736,104736,104735,"V08BA01","Sulfate de baryum avec agents de mise en suspension",5
4737,104737,104735,"V08BA02","Sulfate de baryum sans agents de mise en suspension",5
4738,104738,104693,"V08C","Produits de contraste pour imagerie par resonance magnétique",3
4739,104739,104738,"V08CA","Produits de contraste paramagnetiques",4
4740,104740,104739,"V08CA01","Gadopentétique acide",5
4741,104741,104739,"V08CA02","Gadotérique acide",5
4742,104742,104739,"V08CA03","Gadodiamide",5
4743,104743,104739,"V08CA04","Gadotéridol",5
4744,104744,104739,"V08CA05","Mangafodipir",5
4745,104745,104739,"V08CA06","Gadoversetamide",5
4746,104746,104738,"V08CB","Produits de contraste superparamagnetiques",4
4747,104747,104746,"V08CB01","Férumoxsil",5
4748,104748,104746,"V08CB02","Ferristène",5
4749,104749,104746,"V08CB03","Fer oxyde, nanoparticules",5
4750,104750,104738,"V08CX","Autres produits de contraste pour imagerie par resonance",4
4751,104751,104750,"V08CX01","Perflubron",5
4752,104752,104693,"V08D","Produits pour echographie",3
4753,104753,104752,"V08DA","Produits pour echographie",4
4754,104754,104753,"V08DA01","Microsphères d'albumine humaine",5
4755,104755,104753,"V08DA02","Microparticules de galactose",5
4756,104756,104753,"V08DA03","Perflenapent",5
4757,104757,104753,"V08DA04","Microspheres de phospholipides",5
4758,104758,104545,"V09","Produits radiopharmaceutiques a usage diagnostique",2
4759,104759,104758,"V09A","Systeme nerveux central",3
4760,104760,104759,"V09AA","Derives du 99mtc-technetium",4
4761,104761,104760,"V09AA01","99mtc-technétium examétazime",5
4762,104762,104760,"V09AA02","99mtc-technétium bicisate",5
4763,104763,104759,"V09AB","Derives de l'123i-iode",4
4764,104764,104763,"V09AB01","123i-iode iofétamine",5
4765,104765,104763,"V09AB02","123i-iode jolopride",5
4766,104766,104759,"V09AX","Autres produits radiopharmaceutiques a usage",4
4767,104767,104766,"V09AX01","111in-indium pentétate",5
4768,104768,104766,"V09AX02","18f-fluor déoxyglucose",5
4769,104769,104758,"V09B","Squelette",3
4770,104770,104769,"V09BA","Derives du 99mtc-technetium",4
4771,104771,104770,"V09BA01","99mtc-technétium oxidronate",5
4772,104772,104770,"V09BA02","99mtc-technétium médronate",5
4773,104773,104770,"V09BA03","99mtc-technétium pyrophosphate",5
4774,104774,104770,"V09BA04","99mtc-technétium acide diphosphonopropanedicarbonique",5
4775,104775,104758,"V09C","Fonction renale",3
4776,104776,104775,"V09CA","Derives du 99mtc-technetium",4
4777,104777,104776,"V09CA01","99mtc-technétium pentétate",5
4778,104778,104776,"V09CA02","99mtc-technétium succimer",5
4779,104779,104776,"V09CA03","99mtc-technétium mertiatide",5
4780,104780,104776,"V09CA04","99mtc-technétium glucoheptonate",5
4781,104781,104776,"V09CA05","99mtc-technétium gluconate",5
4782,104782,104775,"V09CX","Autres produits radiopharmaceutiques a usage",4
4783,104783,104782,"V09CX01","123i-iode iodohippurate",5
4784,104784,104782,"V09CX02","131i-iode iodohippurate",5
4785,104785,104782,"V09CX03","125i-iode iothalamate",5
4786,104786,104782,"V09CX04","51cr-chrome édétate",5
4787,104787,104758,"V09D","Fonction hepatique et systeme reticulo endothelial",3
4788,104788,104787,"V09DA","Derives du 99mtc-technetium",4
4789,104789,104788,"V09DA01","99mtc-technétium disofénine",5
4790,104790,104788,"V09DA02","99mtc-technétium étifénine",5
4791,104791,104788,"V09DA03","99mtc-technétium lidofénine",5
4792,104792,104788,"V09DA04","99mtc-technétium mébrofénine",5
4793,104793,104788,"V09DA05","99mtc-technétium galtifénine",5
4794,104794,104787,"V09DB","99mtc-technetium, particules et colloides",4
4795,104795,104794,"V09DB01","99mtc-technétium nanocolloïdes",5
4796,104796,104794,"V09DB02","99mtc-technétium microcolloïdes",5
4797,104797,104794,"V09DB03","99mtc-technétium millimicrosphères",5
4798,104798,104794,"V09DB04","99mtc-technétium colloïdes stannifères",5
4799,104799,104794,"V09DB05","99mtc-technétium colloïdes soufres",5
4800,104800,104794,"V09DB06","99mtc-technétium colloïdes de sulfure de rhénium",5
4801,104801,104794,"V09DB07","99mtc-technétium phytate",5
4802,104802,104787,"V09DX","Autres produits radiopharmaceutiques a usage diagnostique",4
4803,104803,104802,"V09DX01","75se-sélénium acide tauroselcholique",5
4804,104804,104758,"V09E","Appareil respiratoire",3
4805,104805,104804,"V09EA","99mtc-technetium, pour inhalation",4
4806,104806,104805,"V09EA01","99mtc-technétium pentetate",5
4807,104807,104805,"V09EA02","99mtc-technétium technegas",5
4808,104808,104804,"V09EB","99mtc-technetium, particules pour injection",4
4809,104809,104808,"V09EB01","99mtc-technétium macrosalb",5
4810,104810,104808,"V09EB02","99mtc-technétium microsphères",5
4811,104811,104804,"V09EX","Autres produits radiopharmaceutiques a usage",4
4812,104812,104811,"V09EX01","81mkr-krypton  gaz",5
4813,104813,104811,"V09EX02","127xe-xénon gaz",5
4814,104814,104811,"V09EX03","133xe-xénon gaz",5
4815,104815,104758,"V09F","Thyroide",3
4816,104816,104815,"V09FX","Divers produits radiopharmaceutiques a usage",4
4817,104817,104816,"V09FX01","99mtc-technétium pertechnétate",5
4818,104818,104816,"V09FX02","123i-iode sodium iodure",5
4819,104819,104816,"V09FX03","131i-iode sodium iodure",5
4820,104820,104758,"V09G","Appareil cardiovasculaire",3
4821,104821,104820,"V09GA","Derives du 99mtc-technetium",4
4822,104822,104821,"V09GA01","99mtc-technétium sestamibi",5
4823,104823,104821,"V09GA02","99mtc-technétium tétrofosmine",5
4824,104824,104821,"V09GA03","99mtc-technétium téboroxime",5
4825,104825,104821,"V09GA04","99mtc-technétium albumine humaine",5
4826,104826,104821,"V09GA05","99mtc-technétium furifosmine",5
4827,104827,104821,"V09GA06","99mtc-technétium cellules marquées par un agent stanneux",5
4828,104828,104821,"V09GA07","99mtc-technétium apcitide",5
4829,104829,104820,"V09GB","Derives de l'125i-iode",4
4830,104830,104829,"V09GB01","125i-iode fibrinogène humain",5
4831,104831,104829,"V09GB02","125i-iode albumine humaine",5
4832,104832,104820,"V09GX","Autres produits radiopharmaceutiques a usage",4
4833,104833,104832,"V09GX01","201th-thallium chlorure",5
4834,104834,104832,"V09GX02","111in-indium imciromab",5
4835,104835,104832,"V09GX03","51cr-chrome  cellules marqués au chromate",5
4836,104836,104758,"V09H","Detection d'une inflammation et d'une infection",3
4837,104837,104836,"V09HA","Derives du 99mtc-technetium",4
4838,104838,104837,"V09HA01","99mtc-technétium immunoglobuline humaine",5
4839,104839,104837,"V09HA02","99mtc-technétium cellules marquées par l'examétazime",5
4840,104840,104837,"V09HA03","99mtc-technétium anticorps antigranulocyte",5
4841,104841,104836,"V09HB","Derives de l'111in-indium",4
4842,104842,104841,"V09HB01","111in-indium cellules marquées par l'oxinate",5
4843,104843,104841,"V09HB02","111in-indium cellules marquées par le tropolonate",5
4844,104844,104836,"V09HX","Autres produits radiopharmaceutiques a usage",4
4845,104845,104844,"V09HX01","67ga-gallium citrate",5
4846,104846,104758,"V09I","Detection d'une tumeur",3
4847,104847,104846,"V09IA","Derives du 99mtc-technetium",4
4848,104848,104847,"V09IA01","99mtc-technétium anticorps anti antigène carcinoembryonaire",5
4849,104849,104847,"V09IA02","99mtc-technétium anticorps antimélanome",5
4850,104850,104847,"V09IA03","99mtc-technétium succimer pentavalent",5
4851,104851,104847,"V09IA04","99mtc-technétium votumumab",5
4852,104852,104846,"V09IB","Derives de l'111in-indium",4
4853,104853,104852,"V09IB01","111in-indium pentétréotide",5
4854,104854,104852,"V09IB02","111in-indium satumomabpentetide",5
4855,104855,104852,"V09IB03","111in-indium anticorps anti carcinome ovarien",5
4856,104856,104846,"V09IX","Autres produits radiopharmaceutiques a usage",4
4857,104857,104856,"V09IX01","123i-iode iobenguane",5
4858,104858,104856,"V09IX02","131i-iode iobenguane",5
4859,104859,104856,"V09IX03","125i -iode-cc49 anticorps monoclonal",5
4860,104860,104758,"V09X","Autres produits radiopharmaceutiques a usage",3
4861,104861,104860,"V09XA","Derives de l'131i-iode",4
4862,104862,104861,"V09XA01","131i-iode norcholestrol",5
4863,104863,104861,"V09XA02","131i-iode cholestérol",5
4864,104864,104860,"V09XX","Divers produits radiopharmaceutiques a usage",4
4865,104865,104864,"V09XX01","57co-cobalt cyanocobalamine",5
4866,104866,104864,"V09XX02","58co-cobalt cyanocobalamine",5
4867,104867,104864,"V09XX03","75se-sélénium norcholestérol",5
4868,104868,104864,"V09XX04","59 fe-fer - ferrique citrate",5
4869,104869,104545,"V10","Produits radiopharmaceutiques a usage therapeutique",2
4870,104870,104869,"V10A","Produits antiinflammatoires",3
4871,104871,104870,"V10AA","Derives de l'90y-yttrium",4
4872,104872,104871,"V10AA01","90y-yttrium colloïde de citrate",5
4873,104873,104871,"V10AA02","90y-yttrium colloïde de ferrihydroxyde",5
4874,104874,104871,"V10AA03","90y-yttrium colloïde de silicate",5
4875,104875,104870,"V10AX","Autres produits radiopharmaceutiques antiinflammatoires",4
4876,104876,104875,"V10AX01","32p-phosphore colloïde phosphate chromique",5
4877,104877,104875,"V10AX02","153sm-samarium colloïde hydroxyapatite",5
4878,104878,104875,"V10AX03","165dy-dysprosium  colloïde",5
4879,104879,104875,"V10AX04","169er-erbium colloïde citrate",5
4880,104880,104875,"V10AX05","186re-rhénium colloïde sulfite",5
4881,104881,104875,"V10AX06","198au-or colloïde",5
4882,104882,104869,"V10B","Palliation de la douleur",3
4883,104883,104882,"V10BX","Divers produits radiopharmaceutiques pour la palliation",4
4884,104884,104883,"V10BX01","89sr-strontium chlorure",5
4885,104885,104883,"V10BX02","153sm-samarium acide éthylènediaminetétraméthylène",5
4886,104886,104883,"V10BX03","186re-rhénium étidronate",5
4887,104887,104869,"V10X","Autres produits radiopharmaceutiques a usage",3
4888,104888,104887,"V10XA","Derives de l'iode 131",4
4889,104889,104888,"V10XA01","131i-iode sodium iodure",5
4890,104890,104888,"V10XA02","131i-iode iobenguane",5
4891,104891,104887,"V10XX","Divers produits radiopharmaceutiques a usage",4
4892,104892,104891,"V10XX01","32p-phosphore phosphate sodique",5
4893,104893,104545,"V20","Pansements chirurgicaux",2
4894,104894,100009,"A01AB31","Cétrimide",5
4895,104895,100009,"A01AB32","Lysozyme en association",5
4896,104896,100009,"A01AB30","Chlorhexidine en association",5
4897,104897,100029,"A01AC10","Tixocortol en association",5
4898,104898,100034,"A01AD10","Anesthésique local en association",5
4899,104899,100185,"A03CA10","Buzepide et psychodysleptiques",5
4900,104900,100116,"A03G","Antispasmodiques non anticholinergiques",3
4901,104901,104900,"A03GA","Antispasmodiques non anticholinergiques",4
4902,104902,104901,"A03GA01","Phloroglucinol et dérivés",5
4903,104903,100232,"A04AD10","Dimenhydrinate",5
4904,104904,100291,"A06AD15","Sodium hydrogénophosphate",5
4905,104905,100291,"A06AD16","Poloxamère",5
4906,104906,100338,"A07AX05","Diiodohydroxyquinoleine",5
4907,104907,100338,"A07AX10","Aluminium hydroxyquinoléate",5
4908,104908,100348,"A07BC10","Montmorillonite",5
4909,104909,100376,"A07EC10","Acide 4-amino-salicylique",5
4910,104910,100567,"A12CC10","Magnésium en association avec des vitamines",5
4911,104911,100622,"B01AA12","Fluindione",5
4912,104912,100691,"B02BC20","Autres hémostatiques locaux",5
4913,104913,100701,"B02BD10","Facteur XI de coagulation",5
4914,104914,100711,"B02BX10","Autres hémostatiques",5
4915,104915,100914,"C01CA25","Orciprénaline",5
4916,104916,100995,"C01EB20","Heptaminol",5
4917,104917,101191,"C03EA08","Méthylclothiazide et épargneurs potassiques",5
4918,104918,101191,"C03EA09","Cyclothiazide et épargneurs potassiques",5
4919,104919,101232,"C04AX31","Papavérine",5
4920,104920,101232,"C04AX40","Autres vasodilatateurs périphériques",5
4921,104921,101283,"C05BB10","Quinine urée",5
4922,104922,101283,"C05BB11","Chrome alun en association",5
4923,104923,101433,"C09BA04","Périndopril et diurétiques",5
4925,104925,101492,"C10AX08","Policosanol",5
4926,104926,101570,"D02BB10","Paraaminobenzoique acide",5
